sdate,isalive,islock,vendor,gci,cellname,isp,nettype,gnodebid,cellid,tac,share,shareBandwidth,Bandwidth,nref,pci,arfcnDL,band
2022-08-10 23:24:48,1,0,爱立信,2350273+1024,CZ_QX_CSXxifengcun2100MTTERR-1-share,联通,SA,2350273,1024,2350082,1,20,20,428910,336,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350092+257,CZ_QX_CQjixiangdachenggaocengTTERR-2-share,联通,SA,2350092,257,2350080,1,100,100,633984,121,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350092+258,CZ_QX_CQjixiangdachenggaocengTTERR-3-share,联通,SA,2350092,258,2350080,1,100,100,633984,122,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350092+256,CZ_QX_CQjixiangdachenggaocengTTERR-1-share,联通,SA,2350092,256,2350080,1,100,100,633984,120,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304168+256,BDZZ_JinYuDiZhiJiaYuan3500MERR-share_1,联通,SA,2304168,256,2303748,1,100,100,633984,156,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304168+258,BDZZ_JinYuDiZhiJiaYuan3500MERR-share_3,联通,SA,2304168,258,2303748,1,100,100,633984,158,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304168+257,BDZZ_JinYuDiZhiJiaYuan3500MERR-share_2,联通,SA,2304168,257,2303748,1,100,100,633984,157,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301506+1024,BDBG_DongMaYingErZhan2100MERR-share_1,联通,SA,2301506,1024,2301441,1,20,20,428910,555,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301506+1025,BDBG_DongMaYingErZhan2100MERR-share_2,联通,SA,2301506,1025,2301441,1,20,20,428910,556,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301506+1026,BDBG_DongMaYingErZhan2100MERR-share_3,联通,SA,2301506,1026,2301441,1,20,20,428910,557,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301512+1024,BDBG_LuXinZhuang2100MERR-share_1,联通,SA,2301512,1024,2301441,1,20,20,428910,15,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301512+1026,BDBG_LuXinZhuang2100MERR-share_3,联通,SA,2301512,1026,2301441,1,20,20,428910,17,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301512+1025,BDBG_LuXinZhuang2100MERR-share_2,联通,SA,2301512,1025,2301441,1,20,20,428910,16,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344680+1025,CZ_CX_ZFTXxinkailucun2100MTTERR-2-share,联通,SA,2344680,1025,2344194,1,20,20,428910,49,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344680+1024,CZ_CX_ZFTXxinkailucun2100MTTERR-1-share,联通,SA,2344680,1024,2344194,1,20,20,428910,48,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344673+1026,CZ_CX_CEZZxichengzhuangzicun2100MTTERR-3-share,联通,SA,2344673,1026,2344193,1,20,20,428910,287,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344673+1025,CZ_CX_CEZZxichengzhuangzicun2100MTTERR-2-share,联通,SA,2344673,1025,2344193,1,20,20,428910,286,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344673+1024,CZ_CX_CEZZxichengzhuangzicun2100MTTERR-1-share,联通,SA,2344673,1024,2344193,1,20,20,428910,285,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301484+258,BDBG_WeiZhuangD_YD3500MERR-share_3,联通,SA,2301484,258,2301440,1,100,100,633984,350,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301484+257,BDBG_WeiZhuangD_YD3500MERR-share_2,联通,SA,2301484,257,2301440,1,100,100,633984,349,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301484+256,BDBG_WeiZhuangD_YD3500MERR-share_1,联通,SA,2301484,256,2301440,1,100,100,633984,348,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301801+1024,BDGB_LiuZhuangZiCun2100MERR-share_1,联通,SA,2301801,1024,2301697,1,20,20,428910,24,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301801+1025,BDGB_LiuZhuangZiCun2100MERR-share_2,联通,SA,2301801,1025,2301697,1,20,20,428910,25,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301801+1026,BDGB_LiuZhuangZiCun2100MERR-share_3,联通,SA,2301801,1026,2301697,1,20,20,428910,26,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350572+1024,CZ_QX_QZZdongmaqiaocunnan2100MTTERR-1-share,联通,SA,2350572,1024,2350082,1,20,20,428910,192,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350572+1025,CZ_QX_QZZdongmaqiaocunnan2100MTTERR-2-share,联通,SA,2350572,1025,2350082,1,20,20,428910,193,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350572+1026,CZ_QX_QZZdongmaqiaocunnan2100MTTERR-3-share,联通,SA,2350572,1026,2350082,1,20,20,428910,194,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303891+1024,BDZZ_BaoAnZhuang2100MERR-share_1,联通,SA,2303891,1024,2303747,1,20,20,428910,594,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303891+1025,BDZZ_BaoAnZhuang2100MERR-share_2,联通,SA,2303891,1025,2303747,1,20,20,428910,595,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303891+1026,BDZZ_BaoAnZhuang2100MERR-share_3,联通,SA,2303891,1026,2303747,1,20,20,428910,596,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304046+1026,BDZZ_XiFengCunNan_YD2100MERR-share_3,联通,SA,2304046,1026,2303747,1,20,20,428910,470,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304046+1024,BDZZ_XiFengCunNan_YD2100MERR-share_1,联通,SA,2304046,1024,2303747,1,20,20,428910,468,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304046+1025,BDZZ_XiFengCunNan_YD2100MERR-share_2,联通,SA,2304046,1025,2303747,1,20,20,428910,469,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303804+256,BDZZ_LongMaBinGuan3500MERR-share_1,联通,SA,2303804,256,2303748,1,100,100,633984,18,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303804+257,BDZZ_LongMaBinGuan3500MERR-share_2,联通,SA,2303804,257,2303748,1,100,100,633984,19,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303804+258,BDZZ_LongMaBinGuan3500MERR-share_3,联通,SA,2303804,258,2303748,1,100,100,633984,20,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344581+1026,CZ_CX_DCCXwenwadongcun2100MTTERR-3-share,联通,SA,2344581,1026,2344193,1,20,20,428910,56,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344581+1025,CZ_CX_DCCXwenwadongcun2100MTTERR-2-share,联通,SA,2344581,1025,2344193,1,20,20,428910,55,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344581+1024,CZ_CX_DCCXwenwadongcun2100MTTERR-1-share,联通,SA,2344581,1024,2344193,1,20,20,428910,54,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301708+257,BDGB_BaZhan_YD3500MERR-share_2,联通,SA,2301708,257,2301696,1,100,100,633984,256,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301708+256,BDGB_BaZhan_YD3500MERR-share_1,联通,SA,2301708,256,2301696,1,100,100,633984,255,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301708+259,BDGB_XinFaDiDongBei3500MERR-share_1,联通,SA,2301708,259,2301696,1,100,100,633984,354,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301708+260,BDGB_XinFaDiDongBei3500MERR-share_2,联通,SA,2301708,260,2301696,1,100,100,633984,355,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301708+258,BDGB_BaZhan_YD3500MERR-share_3,联通,SA,2301708,258,2301696,1,100,100,633984,257,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301708+261,BDGB_XinFaDiDongBei3500MERR-share_3,联通,SA,2301708,261,2301696,1,100,100,633984,356,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304043+1026,BDZZ_WangJiaFen2100MERR-share_3,联通,SA,2304043,1026,2303744,1,20,20,428910,311,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304043+1025,BDZZ_WangJiaFen2100MERR-share_2,联通,SA,2304043,1025,2303744,1,20,20,428910,310,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304043+1024,BDZZ_WangJiaFen2100MERR-share_1,联通,SA,2304043,1024,2303744,1,20,20,428910,309,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2346240+256,CZ_BT_CQhongyudashaduimianLTERR-1-share,联通,SA,2346240,256,2346243,1,100,100,633984,6,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346240+258,CZ_BT_CQhongyudashaduimianLTERR-3-share,联通,SA,2346240,258,2346243,1,100,100,633984,8,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2346240+257,CZ_BT_CQhongyudashaduimianLTERR-2-share,联通,SA,2346240,257,2346243,1,100,100,633984,7,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301956+1024,BDGB_NanWuLi2100MERR-share_1,联通,SA,2301956,1024,2301696,1,20,20,428910,207,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301956+1025,BDGB_NanWuLi2100MERR-share_2,联通,SA,2301956,1025,2301696,1,20,20,428910,208,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301956+1026,BDGB_NanWuLi2100MERR-share_3,联通,SA,2301956,1026,2301696,1,20,20,428910,209,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303874+1025,BDZZ_TaoJiaTun2100MERR-share_2,联通,SA,2303874,1025,2303746,1,20,20,428910,289,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303874+1026,BDZZ_TaoJiaTun2100MERR-share_3,联通,SA,2303874,1026,2303746,1,20,20,428910,290,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303874+1024,BDZZ_TaoJiaTun2100MERR-share_1,联通,SA,2303874,1024,2303746,1,20,20,428910,288,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350082+258,CZ_QX_CQyouzhengjuTTERR-3-share,联通,SA,2350082,258,2350080,1,100,100,633984,521,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350082+257,CZ_QX_CQyouzhengjuTTERR-2-share,联通,SA,2350082,257,2350080,1,100,100,633984,520,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350082+256,CZ_QX_CQyouzhengjuTTERR-1-share,联通,SA,2350082,256,2350080,1,100,100,633984,519,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301946+258,BDGB_FangJiaWuCunDong3500MERR-share_3,联通,SA,2301946,258,2301696,1,100,100,633984,149,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301946+257,BDGB_FangJiaWuCunDong3500MERR-share_2,联通,SA,2301946,257,2301696,1,100,100,633984,148,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301946+256,BDGB_FangJiaWuCunDong3500MERR-share_1,联通,SA,2301946,256,2301696,1,100,100,633984,147,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303959+1025,BDZZ_FangYiZhiFangSiCun2100MERR-share_2,联通,SA,2303959,1025,2303746,1,20,20,428910,106,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303959+1026,BDZZ_FangYiZhiFangSiCun2100MERR-share_3,联通,SA,2303959,1026,2303746,1,20,20,428910,107,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303959+1024,BDZZ_FangYiZhiFangSiCun2100MERR-share_1,联通,SA,2303959,1024,2303746,1,20,20,428910,105,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2349061+257,CZ_XN_CQliantonggongsiLTERR-2-share,联通,SA,2349061,257,2349056,1,100,100,633984,25,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2349061+258,CZ_XN_CQliantonggongsiLTERR-3-share,联通,SA,2349061,258,2349056,1,100,100,633984,26,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2349061+256,CZ_XN_CQliantonggongsiLTERR-1-share,联通,SA,2349061,256,2349056,1,100,100,633984,24,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350589+1025,CZ_QX_CSXyangzhuangzicun2100MTTERR-2-share,联通,SA,2350589,1025,2350082,1,20,20,428910,499,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350589+1024,CZ_QX_CSXyangzhuangzicun2100MTTERR-1-share,联通,SA,2350589,1024,2350082,1,20,20,428910,498,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304098+1027,BDZZ_XiGaoErFuYiHeGongGuan2100MERR-share_4,联通,SA,2304098,1027,2303746,1,20,20,428910,489,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304098+1024,BDZZ_XiGaoErFuYiHeGongGuan2100MERR-share_1,联通,SA,2304098,1024,2303746,1,20,20,428910,345,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304098+1025,BDZZ_XiGaoErFuYiHeGongGuan2100MERR-share_2,联通,SA,2304098,1025,2303746,1,20,20,428910,346,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304098+1026,BDZZ_XiGaoErFuYiHeGongGuan2100MERR-share_3,联通,SA,2304098,1026,2303746,1,20,20,428910,347,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301979+258,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_3,联通,SA,2301979,258,2301696,1,100,100,633984,491,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301979+256,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_1,联通,SA,2301979,256,2301696,1,100,100,633984,489,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301979+259,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_12,联通,SA,2301979,259,2301696,1,100,100,627264,489,630000,n78
2022-08-10 23:24:48,1,0,爱立信,2301979+261,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_32,联通,SA,2301979,261,2301696,1,100,100,627264,491,630000,n78
2022-08-10 23:24:48,1,0,爱立信,2301979+257,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_2,联通,SA,2301979,257,2301696,1,100,100,633984,490,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301979+260,BDGB_LengLianXinFaDi2HaoLou3500MERR-share_22,联通,SA,2301979,260,2301696,1,100,100,627264,490,630000,n78
2022-08-10 23:24:48,1,0,爱立信,2350380+1026,CZ_QX_MCZrenhezhencunnan2100MTTERR-3-share,联通,SA,2350380,1026,2350081,1,20,20,428910,266,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350380+1024,CZ_QX_MCZrenhezhencunnan2100MTTERR-1-share,联通,SA,2350380,1024,2350081,1,20,20,428910,264,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350380+1025,CZ_QX_MCZrenhezhencunnan2100MTTERR-2-share,联通,SA,2350380,1025,2350081,1,20,20,428910,265,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301474+261,BDBG_GaoQiao3500MERR-share_3,联通,SA,2301474,261,2301440,1,100,100,633984,125,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301474+260,BDBG_GaoQiao3500MERR-share_2,联通,SA,2301474,260,2301440,1,100,100,633984,124,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301474+259,BDBG_GaoQiao3500MERR-share_1,联通,SA,2301474,259,2301440,1,100,100,633984,123,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301474+258,BDBG_GaoQiao_DX3500MERR-share_3,联通,SA,2301474,258,2301440,1,100,100,633984,188,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301474+257,BDBG_GaoQiao_DX3500MERR-share_2,联通,SA,2301474,257,2301440,1,100,100,633984,187,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301474+256,BDBG_GaoQiao_DX3500MERR-share_1,联通,SA,2301474,256,2301440,1,100,100,633984,186,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+261,BDBG_LiuZhan_YD3500MERR-share_3,联通,SA,2301485,261,2301440,1,100,100,633984,602,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+260,BDBG_LiuZhan_YD3500MERR-share_2,联通,SA,2301485,260,2301440,1,100,100,633984,601,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+259,BDBG_LiuZhan_YD3500MERR-share_1,联通,SA,2301485,259,2301440,1,100,100,633984,600,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+256,BDBG_XingShengXiangBao3500MERR-share_1,联通,SA,2301485,256,2301440,1,100,100,633984,243,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+258,BDBG_XingShengXiangBao3500MERR-share_3,联通,SA,2301485,258,2301440,1,100,100,633984,245,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301485+257,BDBG_XingShengXiangBao3500MERR-share_2,联通,SA,2301485,257,2301440,1,100,100,633984,244,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350354+1025,CZ_QX_JNZwangbuzhuangcun2100MTTERR-2-share,联通,SA,2350354,1025,2350081,1,20,20,428910,523,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350354+1024,CZ_QX_JNZwangbuzhuangcun2100MTTERR-1-share,联通,SA,2350354,1024,2350081,1,20,20,428910,522,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350570+1026,CZ_QX_CSXxilicun2100MTTERR-3-share,联通,SA,2350570,1026,2350082,1,20,20,428910,44,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350570+1025,CZ_QX_CSXxilicun2100MTTERR-2-share,联通,SA,2350570,1025,2350082,1,20,20,428910,43,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350570+1024,CZ_QX_CSXxilicun2100MTTERR-1-share,联通,SA,2350570,1024,2350082,1,20,20,428910,42,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303947+1024,BDZZ_DongXianPoBuDian3_ZhongTuo2100MERR-share_1,联通,SA,2303947,1024,2303747,1,20,20,428910,51,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303947+1026,BDZZ_DongXianPoBuDian3_ZhongTuo2100MERR-share_3,联通,SA,2303947,1026,2303747,1,20,20,428910,53,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303947+1025,BDZZ_DongXianPoBuDian3_ZhongTuo2100MERR-share_2,联通,SA,2303947,1025,2303747,1,20,20,428910,52,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350087+258,CZ_QX_CQfuhuaxiechangTTERR-3-share,联通,SA,2350087,258,2350080,1,100,100,633984,578,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350087+256,CZ_QX_CQfuhuaxiechangTTERR-1-share,联通,SA,2350087,256,2350080,1,100,100,633984,576,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2350087+257,CZ_QX_CQfuhuaxiechangTTERR-2-share,联通,SA,2350087,257,2350080,1,100,100,633984,577,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301870+1024,BDGB_LiZhongWangCun2100MERR-share_1,联通,SA,2301870,1024,2301696,1,20,20,428910,339,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301870+1026,BDGB_LiZhongWangCun2100MERR-share_3,联通,SA,2301870,1026,2301696,1,20,20,428910,341,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301870+1025,BDGB_LiZhongWangCun2100MERR-share_2,联通,SA,2301870,1025,2301696,1,20,20,428910,340,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2302008+258,BDGB_DaDaoWangZhuang3500MERR-share_3,联通,SA,2302008,258,2301698,1,100,100,633984,253,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2302008+256,BDGB_DaDaoWangZhuang3500MERR-share_1,联通,SA,2302008,256,2301698,1,100,100,633984,254,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2302008+257,BDGB_DaDaoWangZhuang3500MERR-share_2,联通,SA,2302008,257,2301698,1,100,100,633984,252,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2302008+259,BDGB_QianQuDi3500MERR-share_1,联通,SA,2302008,259,2301698,1,100,100,633984,291,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2302008+260,BDGB_QianQuDi3500MERR-share_2,联通,SA,2302008,260,2301698,1,100,100,633984,293,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2302008+261,BDGB_QianQuDi3500MERR-share_3,联通,SA,2302008,261,2301698,1,100,100,633984,292,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303870+1026,BDZZ_DaTuanLiu2100MERR-share_3,联通,SA,2303870,1026,2303746,1,20,20,428910,518,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303870+1024,BDZZ_DaTuanLiu2100MERR-share_1,联通,SA,2303870,1024,2303746,1,20,20,428910,516,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303870+1025,BDZZ_DaTuanLiu2100MERR-share_2,联通,SA,2303870,1025,2303746,1,20,20,428910,517,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301752+257,BDGB_DianXinHeXinJiFang_DX3500MERR-share_2,联通,SA,2301752,257,2301696,1,100,100,633984,352,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301752+261,BDGB_DingYuShangYuan3500MERR-share_3,联通,SA,2301752,261,2301696,1,100,100,633984,77,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301752+258,BDGB_DianXinHeXinJiFang_DX3500MERR-share_3,联通,SA,2301752,258,2301696,1,100,100,633984,353,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301752+256,BDGB_DianXinHeXinJiFang_DX3500MERR-share_1,联通,SA,2301752,256,2301696,1,100,100,633984,351,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301752+259,BDGB_DingYuShangYuan3500MERR-share_1,联通,SA,2301752,259,2301696,1,100,100,633984,75,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2301752+260,BDGB_DingYuShangYuan3500MERR-share_2,联通,SA,2301752,260,2301696,1,100,100,633984,76,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344659+1024,CZ_CX_CEZZjingchengcunxibei2100MTTERR-1-share,联通,SA,2344659,1024,2344193,1,20,20,428910,86,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350288+1025,CZ_QX_QZZbodukoucunxi2100MTTERR-2-share,联通,SA,2350288,1025,2350080,1,20,20,428910,331,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2350288+1024,CZ_QX_QZZbodukoucunxi2100MTTERR-1-share,联通,SA,2350288,1024,2350080,1,20,20,428910,330,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303835+260,BDZZ_NianTuan3500MERR-share_2,联通,SA,2303835,260,2303748,1,100,100,633984,337,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303835+261,BDZZ_NianTuan3500MERR-share_3,联通,SA,2303835,261,2303748,1,100,100,633984,338,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303835+259,BDZZ_NianTuan3500MERR-share_1,联通,SA,2303835,259,2303748,1,100,100,633984,336,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303835+258,BDZZ_SongLinDianGuWangZhiJu3500MERR-share_3,联通,SA,2303835,258,2303748,1,100,100,633984,347,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303835+257,BDZZ_SongLinDianGuWangZhiJu3500MERR-share_2,联通,SA,2303835,257,2303748,1,100,100,633984,346,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303835+256,BDZZ_SongLinDianGuWangZhiJu3500MERR-share_1,联通,SA,2303835,256,2303748,1,100,100,633984,345,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2304022+1025,BDZZ_QingGang2100MERR-share_2,联通,SA,2304022,1025,2303747,1,20,20,428910,394,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304022+1026,BDZZ_QingGang2100MERR-share_3,联通,SA,2304022,1026,2303747,1,20,20,428910,395,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2304022+1024,BDZZ_QingGang2100MERR-share_1,联通,SA,2304022,1024,2303747,1,20,20,428910,393,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301941+1026,BDGB_ZhangLiuZhuang2100MERR-share_3,联通,SA,2301941,1026,2301697,1,20,20,428910,416,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301941+1024,BDGB_ZhangLiuZhuang2100MERR-share_1,联通,SA,2301941,1024,2301697,1,20,20,428910,414,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2301941+1025,BDGB_ZhangLiuZhuang2100MERR-share_2,联通,SA,2301941,1025,2301697,1,20,20,428910,415,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2297110+258,BDLX_ZongGongHui3500MERR-share_3,联通,SA,2297110,258,2297088,1,100,100,633984,122,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297110+256,BDLX_ZongGongHui3500MERR-share_1,联通,SA,2297110,256,2297088,1,100,100,633984,120,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2297110+257,BDLX_ZongGongHui3500MERR-share_2,联通,SA,2297110,257,2297088,1,100,100,633984,121,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2300904+384,BDFP_MingSheJiuDian-SF-3500MERR-share_1-dot,联通,SA,2300904,384,2300417,1,100,100,633984,450,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344506+1026,CZ_CX_DLXliulaitangcun2100MTTERR-3-share,联通,SA,2344506,1026,2344194,1,20,20,428910,11,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344506+1024,CZ_CX_DLXliulaitangcun2100MTTERR-1-share,联通,SA,2344506,1024,2344194,1,20,20,428910,9,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344506+1025,CZ_CX_DLXliulaitangcun2100MTTERR-2-share,联通,SA,2344506,1025,2344194,1,20,20,428910,10,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2303766+258,BDZZ_MingLiuBieShu3500MERR-share_3,联通,SA,2303766,258,2303744,1,100,100,633984,599,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303766+261,BDZZ_GuoFuFanDian3500MERR-share_3,联通,SA,2303766,261,2303744,1,100,100,633984,251,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303766+256,BDZZ_MingLiuBieShu3500MERR-share_1,联通,SA,2303766,256,2303744,1,100,100,633984,597,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303766+257,BDZZ_MingLiuBieShu3500MERR-share_2,联通,SA,2303766,257,2303744,1,100,100,633984,598,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303766+260,BDZZ_GuoFuFanDian3500MERR-share_2,联通,SA,2303766,260,2303744,1,100,100,633984,250,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2303766+259,BDZZ_GuoFuFanDian3500MERR-share_1,联通,SA,2303766,259,2303744,1,100,100,633984,249,636664,n78
2022-08-10 23:24:48,1,0,爱立信,2344548+1026,CZ_CX_DLXzhaoguanyingnancun2100MTTERR-3-share,联通,SA,2344548,1026,2344194,1,20,20,428910,539,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344548+1025,CZ_CX_DLXzhaoguanyingnancun2100MTTERR-2-share,联通,SA,2344548,1025,2344194,1,20,20,428910,538,427980,n1
2022-08-10 23:24:48,1,0,爱立信,2344548+1024,CZ_CX_DLXzhaoguanyingnancun2100MTTERR-1-share,联通,SA,2344548,1024,2344194,1,20,20,428910,537,427980,n1
